region,Jahr-Woche,Bevölkerung 1. Januar,Geburten,Todesfälle,Überschuss,Wanderungssaldo international 1,Wanderungssaldo interkantonal,Bevölkerung 31. Dezember,total,% over Year,Canton Size (km²),Alter 0–19,Alter 20–64,Alter 65 und mehr,Mann,Frau,Schweizer,Ausländer ,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetragener Partnerschaft,Aufgelöste Partnerschaft,Städtischer Kernraum,Einflussgebiet Stadt,Ausserhalb des Einflusses städtischer Kerne,BIP in Millionen CHF,BIP Growth Laufende Preise,BIP Growth Preise Vorjahr,BIP pro Kopf,Woche,Bevölkerung,% over week,Pop Density
region_3,2013-W07,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264543.0,840850.0,246980.0,668940.0,683435.0,1031450.0,320923.0,566675.0,604549.0,70202.0,108863.0,82.0,1879.0,124.0,876009.0,339947.0,136418.0,109091.30842,1.649885,1.66878,91322.63291229997,7,1352373.8235294118,0.019852607442094605,1595.4103182194672
region_3,2013-W08,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264602.0,841038.0,247032.0,669088.0,683584.0,1031678.0,320995.0,566802.0,604683.0,70216.0,108888.0,82.0,1879.0,124.0,876197.0,340024.0,136451.0,109091.30842,1.649885,1.66878,91322.63291229997,8,1352671.9607843137,0.01984840408637001,1595.7282663391245
region_3,2013-W09,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264661.0,841224.0,247085.0,669236.0,683735.0,1031904.0,321066.0,566926.0,604817.0,70232.0,108910.0,82.0,1880.0,124.0,876385.0,340101.0,136484.0,109091.30842,1.649885,1.66878,91322.63291229997,9,1352970.0980392157,0.0198442026282053,1596.0462144587818
region_3,2013-W10,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264721.0,841410.0,247139.0,669384.0,683884.0,1032131.0,321137.0,567051.0,604950.0,70248.0,108935.0,82.0,1880.0,124.0,876573.0,340178.0,136517.0,109091.30842,1.649885,1.66878,91322.63291229997,10,1353268.2352941176,0.019840003066218248,1596.3641625784392
region_3,2013-W11,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264779.0,841596.0,247191.0,669532.0,684036.0,1032358.0,321209.0,567177.0,605085.0,70262.0,108958.0,82.0,1881.0,124.0,876761.0,340256.0,136550.0,109091.30842,1.649885,1.66878,91322.63291229997,11,1353566.3725490195,0.01983580539908214,1596.6821106980963
region_3,2013-W12,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264837.0,841782.0,247245.0,669679.0,684186.0,1032585.0,321279.0,567301.0,605217.0,70278.0,108982.0,82.0,1881.0,124.0,876949.0,340333.0,136584.0,109091.30842,1.649885,1.66878,91322.63291229997,12,1353864.5098039217,0.019831609625409197,1597.0000588177538
region_3,2013-W13,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264897.0,841968.0,247298.0,669828.0,684335.0,1032812.0,321352.0,567429.0,605350.0,70292.0,109005.0,82.0,1881.0,124.0,877135.0,340409.0,136617.0,109091.30842,1.649885,1.66878,91322.63291229997,13,1354162.6470588236,0.019827415743856047,1597.318006937411
region_3,2013-W14,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,264956.0,842154.0,247351.0,669974.0,684487.0,1033039.0,321423.0,567553.0,605485.0,70308.0,109030.0,82.0,1881.0,124.0,877325.0,340486.0,136650.0,109091.30842,1.649885,1.66878,91322.63291229997,14,1354460.7843137255,0.01982322375306822,1597.6359550570683
region_3,2013-W15,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265014.0,842340.0,247404.0,670122.0,684637.0,1033265.0,321493.0,567678.0,605618.0,70324.0,109053.0,82.0,1882.0,124.0,877512.0,340563.0,136684.0,109091.30842,1.649885,1.66878,91322.63291229997,15,1354758.9215686275,0.019819033651691242,1597.9539031767256
region_3,2013-W16,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265073.0,842526.0,247457.0,670269.0,684787.0,1033493.0,321565.0,567804.0,605751.0,70338.0,109077.0,82.0,1883.0,124.0,877700.0,340641.0,136716.0,109091.30842,1.649885,1.66878,91322.63291229997,16,1355057.0588235294,0.019814845438376194,1598.271851296383
region_3,2013-W17,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265132.0,842713.0,247510.0,670418.0,684937.0,1033719.0,321636.0,567929.0,605885.0,70352.0,109099.0,82.0,1883.0,124.0,877888.0,340718.0,136749.0,109091.30842,1.649885,1.66878,91322.63291229997,17,1355355.1960784313,0.0198106591117575,1598.5897994160403
region_3,2013-W18,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265192.0,842898.0,247563.0,670565.0,685088.0,1033946.0,321708.0,568055.0,606018.0,70368.0,109125.0,82.0,1884.0,124.0,878077.0,340794.0,136783.0,109091.30842,1.649885,1.66878,91322.63291229997,18,1355653.3333333333,0.019806474670508445,1598.9077475356976
region_3,2013-W19,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265250.0,843085.0,247617.0,670713.0,685237.0,1034173.0,321778.0,568180.0,606152.0,70384.0,109148.0,82.0,1884.0,124.0,878264.0,340871.0,136816.0,109091.30842,1.649885,1.66878,91322.63291229997,19,1355951.4705882352,0.019802292113257902,1599.2256956553547
region_3,2013-W20,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265308.0,843272.0,247670.0,670861.0,685388.0,1034400.0,321849.0,568305.0,606286.0,70398.0,109171.0,82.0,1885.0,124.0,878451.0,340948.0,136849.0,109091.30842,1.649885,1.66878,91322.63291229997,20,1356249.6078431373,0.019798111438662502,1599.5436437750122
region_3,2013-W21,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265368.0,843458.0,247722.0,671009.0,685539.0,1034626.0,321922.0,568431.0,606419.0,70413.0,109195.0,82.0,1885.0,124.0,878640.0,341025.0,136882.0,109091.30842,1.649885,1.66878,91322.63291229997,21,1356547.7450980393,0.019793932645389978,1599.8615918946693
region_3,2013-W22,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265426.0,843643.0,247776.0,671156.0,685689.0,1034853.0,321992.0,568556.0,606552.0,70429.0,109219.0,82.0,1886.0,124.0,878827.0,341102.0,136916.0,109091.30842,1.649885,1.66878,91322.63291229997,22,1356845.8823529412,0.019789755732080305,1600.179540014327
region_3,2013-W23,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265485.0,843829.0,247828.0,671305.0,685839.0,1035080.0,322064.0,568683.0,606686.0,70444.0,109242.0,82.0,1886.0,124.0,879015.0,341179.0,136950.0,109091.30842,1.649885,1.66878,91322.63291229997,23,1357144.0196078431,0.01978558069740677,1600.4974881339838
region_3,2013-W24,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265544.0,844015.0,247882.0,671452.0,685989.0,1035307.0,322135.0,568807.0,606820.0,70459.0,109266.0,82.0,1886.0,124.0,879202.0,341257.0,136983.0,109091.30842,1.649885,1.66878,91322.63291229997,24,1357442.156862745,0.019781407540020446,1600.8154362536413
region_3,2013-W25,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265603.0,844201.0,247937.0,671600.0,686140.0,1035534.0,322207.0,568932.0,606953.0,70474.0,109290.0,82.0,1886.0,124.0,879392.0,341334.0,137016.0,109091.30842,1.649885,1.66878,91322.63291229997,25,1357740.294117647,0.019777236258572417,1601.1333843732987
region_3,2013-W26,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265661.0,844389.0,247988.0,671748.0,686290.0,1035760.0,322278.0,569058.0,607086.0,70489.0,109314.0,82.0,1886.0,124.0,879578.0,341411.0,137050.0,109091.30842,1.649885,1.66878,91322.63291229997,26,1358038.431372549,0.019773066851730414,1601.451332492956
region_3,2013-W27,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265722.0,844574.0,248042.0,671896.0,686440.0,1035987.0,322348.0,569183.0,607219.0,70504.0,109337.0,82.0,1887.0,124.0,879767.0,341488.0,137082.0,109091.30842,1.649885,1.66878,91322.63291229997,27,1358336.568627451,0.01976889931815662,1601.769280612613
region_3,2013-W28,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265780.0,844761.0,248095.0,672043.0,686591.0,1036215.0,322421.0,569309.0,607353.0,70520.0,109361.0,82.0,1888.0,124.0,879955.0,341564.0,137115.0,109091.30842,1.649885,1.66878,91322.63291229997,28,1358634.705882353,0.01976473365650766,1602.0872287322704
region_3,2013-W29,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265839.0,844946.0,248148.0,672192.0,686741.0,1036441.0,322491.0,569433.0,607487.0,70534.0,109385.0,82.0,1888.0,124.0,880143.0,341642.0,137149.0,109091.30842,1.649885,1.66878,91322.63291229997,29,1358932.843137255,0.019760569865467925,1602.4051768519278
region_3,2013-W30,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265898.0,845133.0,248202.0,672340.0,686892.0,1036668.0,322563.0,569559.0,607620.0,70550.0,109408.0,82.0,1889.0,124.0,880330.0,341719.0,137182.0,109091.30842,1.649885,1.66878,91322.63291229997,30,1359230.9803921569,0.019756407943688492,1602.7231249715853
region_3,2013-W31,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,265956.0,845318.0,248255.0,672487.0,687041.0,1036895.0,322634.0,569685.0,607754.0,70565.0,109432.0,82.0,1889.0,124.0,880519.0,341796.0,137215.0,109091.30842,1.649885,1.66878,91322.63291229997,31,1359529.1176470588,0.01975224788982599,1603.0410730912424
region_3,2013-W32,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266015.0,845505.0,248307.0,672637.0,687191.0,1037122.0,322705.0,569811.0,607887.0,70580.0,109457.0,82.0,1889.0,124.0,880706.0,341872.0,137249.0,109091.30842,1.649885,1.66878,91322.63291229997,32,1359827.2549019607,0.01974808970258146,1603.3590212108998
region_3,2013-W33,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266074.0,845691.0,248360.0,672784.0,687343.0,1037349.0,322777.0,569935.0,608020.0,70595.0,109479.0,82.0,1890.0,124.0,880894.0,341950.0,137281.0,109091.30842,1.649885,1.66878,91322.63291229997,33,1360125.3921568627,0.019743933380583778,1603.6769693305569
region_3,2013-W34,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266133.0,845877.0,248414.0,672932.0,687492.0,1037576.0,322847.0,570061.0,608155.0,70610.0,109503.0,82.0,1890.0,124.0,881082.0,342027.0,137314.0,109091.30842,1.649885,1.66878,91322.63291229997,34,1360423.5294117648,0.019739778922550633,1603.9949174502144
region_3,2013-W35,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266191.0,846064.0,248467.0,673080.0,687643.0,1037802.0,322919.0,570186.0,608288.0,70625.0,109526.0,82.0,1890.0,124.0,881269.0,342103.0,137348.0,109091.30842,1.649885,1.66878,91322.63291229997,35,1360721.6666666667,0.01973562632711645,1604.3128655698715
region_3,2013-W36,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266251.0,846249.0,248520.0,673228.0,687793.0,1038030.0,322991.0,570312.0,608421.0,70640.0,109551.0,82.0,1890.0,124.0,881458.0,342180.0,137381.0,109091.30842,1.649885,1.66878,91322.63291229997,36,1361019.8039215687,0.01973147559297117,1604.6308136895288
region_3,2013-W37,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266309.0,846436.0,248574.0,673375.0,687944.0,1038256.0,323062.0,570437.0,608555.0,70655.0,109574.0,82.0,1890.0,124.0,881646.0,342258.0,137415.0,109091.30842,1.649885,1.66878,91322.63291229997,37,1361317.9411764706,0.019727326718799176,1604.9487618091862
region_3,2013-W38,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266368.0,846622.0,248627.0,673524.0,688094.0,1038483.0,323133.0,570562.0,608688.0,70671.0,109598.0,82.0,1891.0,124.0,881833.0,342335.0,137447.0,109091.30842,1.649885,1.66878,91322.63291229997,38,1361616.0784313725,0.0197231797032571,1605.2667099288433
region_3,2013-W39,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266427.0,846809.0,248679.0,673671.0,688243.0,1038711.0,323204.0,570689.0,608822.0,70686.0,109621.0,82.0,1892.0,124.0,882021.0,342412.0,137480.0,109091.30842,1.649885,1.66878,91322.63291229997,39,1361914.2156862745,0.019719034545040426,1605.5846580485006
region_3,2013-W40,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266485.0,846993.0,248733.0,673818.0,688394.0,1038937.0,323276.0,570813.0,608955.0,70700.0,109646.0,82.0,1892.0,124.0,882210.0,342489.0,137514.0,109091.30842,1.649885,1.66878,91322.63291229997,40,1362212.3529411764,0.01971489124281134,1605.9026061681582
region_3,2013-W41,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266544.0,847180.0,248786.0,673965.0,688544.0,1039164.0,323346.0,570939.0,609089.0,70716.0,109669.0,82.0,1892.0,124.0,882398.0,342566.0,137547.0,109091.30842,1.649885,1.66878,91322.63291229997,41,1362510.4901960783,0.019710749795265325,1606.2205542878153
region_3,2013-W42,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266604.0,847366.0,248839.0,674114.0,688695.0,1039391.0,323418.0,571064.0,609222.0,70732.0,109693.0,82.0,1893.0,124.0,882584.0,342643.0,137581.0,109091.30842,1.649885,1.66878,91322.63291229997,42,1362808.6274509805,0.01970661020108122,1606.5385024074728
region_3,2013-W43,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266662.0,847552.0,248893.0,674261.0,688846.0,1039616.0,323491.0,571189.0,609355.0,70746.0,109716.0,82.0,1893.0,124.0,882774.0,342720.0,137615.0,109091.30842,1.649885,1.66878,91322.63291229997,43,1363106.7647058824,0.01970247245894341,1606.85645052713
region_3,2013-W44,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266721.0,847740.0,248945.0,674409.0,688996.0,1039844.0,323560.0,571315.0,609489.0,70761.0,109741.0,82.0,1894.0,124.0,882961.0,342797.0,137647.0,109091.30842,1.649885,1.66878,91322.63291229997,44,1363404.9019607843,0.019698336567525176,1607.1743986467873
region_3,2013-W45,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266780.0,847925.0,248998.0,674557.0,689145.0,1040071.0,323632.0,571440.0,609622.0,70776.0,109764.0,82.0,1895.0,124.0,883149.0,342874.0,137680.0,109091.30842,1.649885,1.66878,91322.63291229997,45,1363703.0392156863,0.01969420252553311,1607.4923467664446
region_3,2013-W46,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266840.0,848112.0,249051.0,674705.0,689296.0,1040297.0,323702.0,571565.0,609756.0,70792.0,109787.0,82.0,1895.0,124.0,883336.0,342951.0,137714.0,109091.30842,1.649885,1.66878,91322.63291229997,46,1364001.1764705882,0.019690070331629395,1607.810294886102
region_3,2013-W47,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266898.0,848297.0,249105.0,674852.0,689447.0,1040525.0,323775.0,571691.0,609889.0,70806.0,109811.0,82.0,1895.0,124.0,883526.0,343028.0,137747.0,109091.30842,1.649885,1.66878,91322.63291229997,47,1364299.3137254901,0.01968593998452617,1608.128243005759
region_3,2013-W48,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,266957.0,848483.0,249158.0,675001.0,689596.0,1040751.0,323847.0,571816.0,610023.0,70822.0,109836.0,82.0,1896.0,124.0,883712.0,343105.0,137781.0,109091.30842,1.649885,1.66878,91322.63291229997,48,1364597.4509803923,0.019681811482896716,1608.4461911254166
region_3,2013-W49,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,267015.0,848668.0,249211.0,675148.0,689747.0,1040978.0,323917.0,571943.0,610157.0,70836.0,109858.0,82.0,1896.0,124.0,883901.0,343181.0,137814.0,109091.30842,1.649885,1.66878,91322.63291229997,49,1364895.5882352942,0.019677684825442077,1608.7641392450737
region_3,2013-W50,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,267075.0,848856.0,249264.0,675296.0,689897.0,1041206.0,323988.0,572067.0,610289.0,70852.0,109882.0,82.0,1897.0,124.0,884088.0,343259.0,137846.0,109091.30842,1.649885,1.66878,91322.63291229997,50,1365193.7254901961,0.019673560010857738,1609.0820873647313
region_3,2013-W51,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,267134.0,849041.0,249316.0,675444.0,690049.0,1041431.0,324059.0,572194.0,610424.0,70868.0,109906.0,82.0,1897.0,124.0,884277.0,343336.0,137880.0,109091.30842,1.649885,1.66878,91322.63291229997,51,1365491.862745098,0.019669437037811432,1609.4000354843881
region_3,2013-W52,1350585,252.0,217.0,35.0,227.0,42.0,1365790,293.0,1.0135562893,2750,267192.0,849228.0,249370.0,675592.0,690198.0,1041659.0,324131.0,572318.0,610557.0,70882.0,109930.0,82.0,1897.0,124.0,884464.0,343413.0,137913.0,109091.30842,1.649885,1.66878,91322.63291229997,52,1365790.0,0.019665315905037506,1609.7179836040457
region_3,2014-W01,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,265899.0,847882.0,252010.0,676242.0,689548.0,1034257.0,331533.0,574550.0,607334.0,70226.0,111306.0,80.0,2116.0,151.0,883770.0,344061.0,137959.0,111473.64565,2.266775,2.8511275,92706.71291355247,1,1365790.0,,1609.7179836040457
region_3,2014-W02,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,265956.0,848065.0,252063.0,676388.0,689696.0,1034482.0,331604.0,574675.0,607467.0,70241.0,111329.0,80.0,2116.0,151.0,883952.0,344140.0,137993.0,111473.64565,2.266775,2.8511275,92706.71291355247,2,1366085.8235294118,0.019022371831167728,1609.9532262369219
region_3,2014-W03,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266015.0,848250.0,252116.0,676537.0,689846.0,1034708.0,331675.0,574799.0,607600.0,70256.0,111353.0,80.0,2116.0,151.0,884134.0,344220.0,138026.0,111473.64565,2.266775,2.8511275,92706.71291355247,3,1366381.6470588236,0.019018472382081875,1610.188468869798
region_3,2014-W04,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266074.0,848434.0,252170.0,676683.0,689993.0,1034933.0,331744.0,574922.0,607734.0,70271.0,111377.0,80.0,2117.0,151.0,884316.0,344301.0,138059.0,111473.64565,2.266775,2.8511275,92706.71291355247,4,1366677.4705882352,0.019014574648346105,1610.4237115026742
region_3,2014-W05,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266132.0,848618.0,252223.0,676831.0,690144.0,1035158.0,331816.0,575047.0,607866.0,70284.0,111399.0,80.0,2119.0,151.0,884499.0,344381.0,138094.0,111473.64565,2.266775,2.8511275,92706.71291355247,5,1366973.294117647,0.01901067862876138,1610.6589541355504
region_3,2014-W06,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266190.0,848802.0,252277.0,676976.0,690292.0,1035384.0,331886.0,575172.0,607999.0,70300.0,111423.0,80.0,2120.0,151.0,884680.0,344462.0,138127.0,111473.64565,2.266775,2.8511275,92706.71291355247,6,1367269.1176470588,0.019006784322123105,1610.8941967684266
region_3,2014-W07,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266249.0,848986.0,252329.0,677124.0,690441.0,1035608.0,331956.0,575294.0,608132.0,70315.0,111448.0,80.0,2120.0,151.0,884862.0,344542.0,138160.0,111473.64565,2.266775,2.8511275,92706.71291355247,7,1367564.9411764706,0.019002891727243343,1611.1294394013032
region_3,2014-W08,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266307.0,849170.0,252382.0,677271.0,690589.0,1035834.0,332027.0,575420.0,608265.0,70330.0,111471.0,80.0,2120.0,151.0,885045.0,344622.0,138194.0,111473.64565,2.266775,2.8511275,92706.71291355247,8,1367860.7647058824,0.018999000842889746,1611.3646820341792
region_3,2014-W09,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266366.0,849354.0,252437.0,677418.0,690740.0,1036060.0,332098.0,575544.0,608397.0,70345.0,111494.0,80.0,2120.0,151.0,885227.0,344702.0,138227.0,111473.64565,2.266775,2.8511275,92706.71291355247,9,1368156.5882352942,0.018995111667913234,1611.5999246670553
region_3,2014-W10,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266424.0,849538.0,252490.0,677564.0,690887.0,1036284.0,332168.0,575667.0,608530.0,70360.0,111518.0,80.0,2121.0,151.0,885409.0,344782.0,138261.0,111473.64565,2.266775,2.8511275,92706.71291355247,10,1368452.4117647058,0.018991224201070356,1611.8351672999318
region_3,2014-W11,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266482.0,849723.0,252544.0,677711.0,691037.0,1036510.0,332239.0,575791.0,608663.0,70375.0,111541.0,80.0,2121.0,151.0,885590.0,344863.0,138295.0,111473.64565,2.266775,2.8511275,92706.71291355247,11,1368748.2352941176,0.01898733844120648,1612.0704099328082
region_3,2014-W12,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266542.0,849906.0,252597.0,677859.0,691186.0,1036734.0,332309.0,575916.0,608796.0,70389.0,111565.0,80.0,2121.0,151.0,885774.0,344943.0,138328.0,111473.64565,2.266775,2.8511275,92706.71291355247,12,1369044.0588235294,0.01898345438708926,1612.3056525656843
region_3,2014-W13,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266600.0,850090.0,252650.0,678006.0,691334.0,1036960.0,332380.0,576039.0,608928.0,70404.0,111590.0,80.0,2121.0,152.0,885955.0,345023.0,138361.0,111473.64565,2.266775,2.8511275,92706.71291355247,13,1369339.8823529412,0.01897957203755296,1612.5408951985605
region_3,2014-W14,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266658.0,850275.0,252704.0,678152.0,691484.0,1037185.0,332450.0,576164.0,609061.0,70418.0,111612.0,80.0,2121.0,152.0,886137.0,345103.0,138394.0,111473.64565,2.266775,2.8511275,92706.71291355247,14,1369635.705882353,0.01897569139139299,1612.7761378314367
region_3,2014-W15,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266717.0,850458.0,252756.0,678299.0,691633.0,1037411.0,332521.0,576288.0,609195.0,70433.0,111636.0,80.0,2122.0,152.0,886319.0,345184.0,138429.0,111473.64565,2.266775,2.8511275,92706.71291355247,15,1369931.5294117648,0.01897181244742696,1613.0113804643129
region_3,2014-W16,1365790,262.0,219.0,44.0,213.0,29.0,1380877,290.0,0.970140963375,2750,266775.0,850643.0,252810.0,678447.0,691781.0,1037636.0,332591.0,576412.0,609328.0,70448.0,111660.0,80.0,2123.0,152.0,886502.0,345263.0,138462.0,111473.64565,2.266775,2.8511275,92706.71291355247,16,1370227.3529411764,0.018967935204461384,1613.2466230971893
