 

stn;time;fu3010d1;tre200dx;tre200dn;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0
SMA;20200902;23.4;20.3;11.2;14.5;0.0;97.5;45.9;75.9;441;5.4
SMA;20200903;28.1;22.5;10.6;16.3;0.0;97.2;37.0;70.4;690;4.7
SMA;20200904;14.0;26.2;13.1;19.3;0.0;92.1;42.2;69.0;729;3.6
SMA;20200905;39.2;26.5;16.1;20.6;0.0;89.9;42.2;64.3;525;8.3
SMA;20200906;23.8;16.6;12.4;14.7;5.2;98.4;69.8;82.2;0;4.3
SMA;20200907;40.7;19.4;11.2;14.4;0.0;97.3;48.9;75.1;458;7.9
SMA;20200908;19.8;22.3;9.5;15.6;0.0;94.4;48.3;74.7;726;4.7
SMA;20200909;22.7;25.2;12.2;18.0;0.0;96.7;41.3;74.4;716;3.2
SMA;20200910;26.3;24.1;13.6;18.4;0.0;90.4;43.4;70.1;681;6.5
SMA;20200911;24.1;24.1;13.9;18.2;0.0;96.3;47.0;77.5;610;5.4
SMA;20200912;13.0;25.8;14.0;19.2;0.0;95.1;45.7;75.9;649;2.9
SMA;20200913;27.4;26.0;14.4;19.8;0.0;96.5;45.5;73.8;683;6.5
SMA;20200914;14.4;28.3;14.7;20.5;0.0;94.6;41.7;74.8;695;2.9
SMA;20200915;16.9;28.5;16.1;21.4;0.0;95.7;39.0;70.5;677;2.9
SMA;20200916;18.0;26.7;16.0;20.5;0.0;92.5;38.9;68.8;400;3.2
SMA;20200917;42.1;25.1;14.6;19.8;0.0;90.9;51.6;71.5;658;11.2
SMA;20200918;29.2;22.4;14.2;17.9;0.0;93.1;63.5;79.9;370;11.2
SMA;20200919;19.1;21.6;13.2;16.8;0.0;97.1;67.6;86.7;120;5.4
SMA;20200920;19.1;23.8;14.4;18.3;0.9;97.2;48.3;80.8;419;4.7
SMA;20200921;22.0;24.7;14.7;18.8;0.0;91.6;47.8;74.2;475;4.7
SMA;20200922;30.6;23.2;14.7;18.5;0.7;90.7;56.4;76.8;171;5.4
SMA;20200923;30.2;20.2;14.4;16.3;1.3;95.3;61.8;81.6;71;7.6
SMA;20200924;49.3;19.6;12.6;15.7;12.2;97.9;61.5;83.4;85;6.5
SMA;20200925;54.7;12.8;6.6;8.6;4.8;95.4;70.1;85.2;0;13.7
SMA;20200926;71.6;8.6;5.5;6.7;5.2;93.0;61.3;80.4;0;23.4
SMA;20200927;49.0;11.9;5.9;8.4;0.2;88.0;58.0;70.2;120;11.9
SMA;20200928;32.8;15.0;5.4;10.0;1.3;95.6;53.6;75.0;425;7.6
SMA;20200929;46.8;12.3;9.1;10.6;3.8;96.5;75.4;88.4;0;8.6
SMA;20200930;16.2;16.6;7.9;11.2;0.0;99.8;64.4;89.1;373;2.9
SMA;20201001;53.3;16.9;9.5;12.6;0.1;98.4;64.5;85.4;154;5.8
SMA;20201002;47.9;19.9;10.1;13.6;0.0;97.2;40.5;79.1;38;8.6
SMA;20201003;53.6;12.9;5.8;9.3;12.4;96.3;63.7;85.9;356;9.4
SMA;20201004;59.0;16.1;8.5;11.8;2.4;96.9;45.5;67.3;337;10.4
SMA;20201005;52.2;12.5;8.4;10.3;1.4;97.6;60.8;76.6;91;14.4
SMA;20201006;65.5;15.6;9.7;11.9;1.8;91.5;61.2;72.1;146;19.4
SMA;20201007;63.4;12.1;9.1;10.4;1.8;92.2;67.3;80.5;59;15.1
SMA;20201008;27.0;17.2;7.9;12.0;0.0;93.6;52.4;76.7;417;6.5
SMA;20201009;20.9;18.1;9.3;12.9;0.0;94.6;60.1;81.9;391;4.3
SMA;20201010;27.4;13.2;7.3;10.1;8.6;97.5;72.1;88.0;1;6.5
SMA;20201011;31.3;9.8;3.8;6.9;3.2;98.4;57.3;84.6;146;4.3
SMA;20201012;16.2;8.6;3.3;6.0;0.0;99.3;62.2;86.5;6;3.6
SMA;20201013;27.7;10.9;3.7;6.4;0.0;99.2;51.3;79.5;375;6.8
SMA;20201014;39.2;10.7;3.3;6.4;0.0;93.6;50.1;77.4;408;10.4
SMA;20201015;30.2;6.8;4.6;5.7;1.3;97.0;80.5;89.3;0;5.4
SMA;20201016;23.8;8.2;5.7;7.0;6.5;98.7;85.2;95.3;0;2.9
SMA;20201017;20.5;9.2;5.5;7.1;0.5;97.1;68.7;88.2;43;5.0
SMA;20201018;13.3;10.7;5.4;7.5;0.0;93.8;56.6;80.6;74;2.9
SMA;20201019;13.0;11.6;3.4;6.5;0.0;97.2;64.4;88.9;303;2.9
SMA;20201020;18.0;15.1;3.6;9.0;0.0;100.0;48.0;79.1;280;3.6
SMA;20201021;15.5;15.7;7.9;11.7;0.0;87.1;51.5;73.6;61;3.2
SMA;20201022;32.0;17.6;8.7;12.7;1.7;99.4;48.9;78.4;169;4.0
SMA;20201023;27.4;13.0;10.6;11.9;20.3;99.7;91.8;97.2;0;4.7
SMA;20201024;34.9;15.2;7.3;11.1;0.8;97.8;61.4;86.4;231;6.5
SMA;20201025;18.4;15.4;6.0;10.2;0.0;100.0;59.3;83.2;472;3.2
SMA;20201026;37.8;10.4;3.9;6.1;17.4;97.1;80.3;92.1;0;9.0
SMA;20201027;32.4;10.8;5.0;7.3;0.0;96.3;56.2;80.3;150;7.6
SMA;20201028;44.3;12.9;6.9;9.5;5.0;97.4;62.1;81.3;119;9.7
SMA;20201029;58.3;11.1;9.2;10.3;7.2;97.1;75.6;86.9;0;16.6
SMA;20201030;39.6;15.6;7.3;11.4;0.0;95.7;61.8;78.1;384;9.4
SMA;20201031;11.5;11.6;4.9;7.7;0.0;100.0;73.7;94.2;245;2.5
SMA;20201101;27.7;13.5;5.6;10.1;1.1;100.0;72.2;90.7;4;2.2
SMA;20201102;24.8;21.4;12.3;16.8;0.0;83.6;50.9;65.7;406;5.8
SMA;20201103;27.4;16.7;7.8;11.3;5.9;97.6;66.0;87.4;0;5.8
SMA;20201104;36.0;7.9;5.5;6.4;3.0;95.6;81.7;89.5;0;9.7
SMA;20201105;23.0;8.6;6.1;7.6;0.0;91.2;82.2;86.2;0;6.1
SMA;20201106;18.0;9.9;6.0;7.1;0.0;96.6;71.9;86.4;167;5.8
SMA;20201107;20.9;10.1;4.7;6.7;0.0;100.0;73.5;90.8;238;5.0
SMA;20201108;15.1;11.0;4.3;6.7;0.0;100.0;74.6;93.6;218;2.5
SMA;20201109;9.7;13.0;4.1;7.3;0.1;100.0;66.3;90.2;330;2.2
SMA;20201110;12.2;10.2;3.5;6.3;0.1;100.0;76.8;95.4;210;2.5
SMA;20201111;12.2;7.1;5.0;6.0;0.1;100.0;91.4;97.2;0;2.9
SMA;20201112;20.5;14.1;6.7;9.3;0.0;94.3;58.3;80.7;320;6.1
SMA;20201113;11.5;13.9;5.0;8.6;0.0;93.6;53.3;77.0;423;2.5
SMA;20201114;10.4;14.6;5.6;8.8;0.1;92.8;50.2;76.4;503;2.2
SMA;20201115;71.3;14.0;5.7;9.8;2.2;93.8;57.7;76.5;461;6.8
SMA;20201116;56.2;11.4;6.6;8.9;3.0;95.5;62.0;78.9;141;13.0
SMA;20201117;11.9;11.3;4.9;7.7;0.1;92.7;59.5;80.7;450;2.5
SMA;20201118;11.9;11.6;3.1;6.4;0.0;100.0;62.8;86.4;325;2.2
SMA;20201119;50.0;11.3;5.3;7.8;2.5;98.5;58.5;72.6;29;12.2
SMA;20201120;27.0;6.7;0.8;4.2;1.2;95.8;59.7;77.3;85;7.6
SMA;20201121;24.5;4.8;-1.0;1.1;0.0;93.3;60.0;81.9;434;6.5
SMA;20201122;11.9;5.4;-2.1;1.2;0.0;97.3;66.6;87.7;348;2.2
SMA;20201123;15.5;8.8;0.7;3.4;0.0;96.4;44.3;82.9;291;4.0
SMA;20201124;24.8;3.6;0.4;2.2;0.0;97.8;81.1;90.3;43;4.7
SMA;20201125;9.0;2.3;0.2;1.4;0.0;100.0;87.7;93.6;0;2.5
SMA;20201126;10.8;3.1;0.5;1.5;0.0;100.0;87.1;95.8;4;2.9
SMA;20201127;15.5;2.2;-0.3;0.7;0.0;100.0;89.6;97.1;0;4.0
SMA;20201128;22.0;1.4;-0.5;0.3;0.0;100.0;88.6;94.8;0;5.8
SMA;20201129;26.6;1.6;-0.7;0.3;0.0;91.5;81.3;86.2;0;7.6
SMA;20201130;23.8;0.8;-1.0;-0.2;0.0;85.8;77.3;81.5;0;6.5
SMA;20201201;28.8;1.0;-1.1;0.2;9.7;99.6;80.2;95.7;0;5.0
SMA;20201202;26.3;0.7;-0.7;0.1;0.0;98.9;86.2;92.2;0;7.2
SMA;20201203;34.9;3.4;-0.9;0.6;0.0;93.7;57.3;77.1;253;6.8
SMA;20201204;19.8;1.7;-0.9;0.3;1.4;99.4;76.0;86.3;6;3.6
SMA;20201205;22.0;2.1;-0.2;1.2;3.8;99.8;90.9;96.3;0;5.0
SMA;20201206;9.7;1.9;-0.2;0.7;14.0;100.0;91.9;97.3;0;1.8
SMA;20201207;23.8;2.3;-0.3;0.8;2.4;99.7;93.2;96.6;1;6.1
SMA;20201208;24.1;1.1;-1.1;0.0;0.0;95.7;84.1;91.6;0;7.6
SMA;20201209;24.8;1.0;-0.5;0.2;5.3;99.9;91.8;96.6;0;4.3
SMA;20201210;16.6;0.2;-1.7;-0.5;0.0;98.1;80.6;92.1;0;4.3
SMA;20201211;15.5;0.7;-2.5;-0.8;0.0;96.8;85.0;91.9;0;3.6
SMA;20201212;27.4;4.8;0.4;3.4;1.7;97.3;82.7;90.5;0;7.2
SMA;20201213;29.9;4.8;2.8;3.8;3.6;97.0;81.6;92.4;0;5.8
SMA;20201214;18.0;5.4;0.9;2.6;0.0;98.2;82.2;93.4;231;3.2
SMA;20201215;20.5;6.6;1.4;4.3;0.0;97.0;79.2;90.2;0;2.5
SMA;20201216;13.3;4.7;1.8;3.3;0.0;100.0;93.7;97.9;29;3.2
SMA;20201217;14.8;7.1;2.4;3.8;0.0;100.0;78.5;92.3;213;3.6
SMA;20201218;15.5;6.5;-0.1;2.5;0.0;100.0;77.0;94.3;321;2.5
SMA;20201219;11.9;2.0;-1.5;0.5;0.0;100.0;94.3;98.3;3;2.2
SMA;20201220;17.6;5.6;-0.3;2.5;0.1;100.0;76.3;93.4;225;2.2
SMA;20201221;17.3;7.0;2.3;4.8;8.1;100.0;76.8;93.5;0;4.0
SMA;20201222;68.8;14.0;6.2;9.8;1.9;97.7;62.7;84.0;152;13.3
SMA;20201223;55.4;12.6;6.3;9.5;11.3;97.1;56.3;79.6;0;9.7
SMA;20201224;74.9;9.5;1.8;6.2;9.6;95.8;58.0;80.3;95;22.0
SMA;20201225;29.5;1.9;-1.0;0.8;1.3;97.7;67.0;83.7;0;6.8
SMA;20201226;13.0;1.5;-3.3;-1.4;0.0;84.5;45.5;71.6;239;3.6
SMA;20201227;20.9;2.5;-3.9;-1.3;0.0;84.8;52.4;70.8;0;6.1
SMA;20201228;50.8;3.3;-0.2;1.3;1.6;98.6;72.5;87.1;0;6.5
SMA;20201229;59.4;5.2;0.4;3.3;0.4;90.4;56.9;73.1;138;16.2
SMA;20201230;19.4;3.0;-0.8;1.5;0.4;96.3;78.5;86.9;15;4.7
SMA;20201231;29.9;2.3;-0.7;0.9;0.8;97.9;64.9;84.3;3;3.6
SMA;20210101;23.8;1.8;0.3;0.9;0.4;98.0;87.6;92.7;0;6.1
SMA;20210102;26.3;1.0;-0.7;0.5;0.0;92.4;77.7;84.8;0;7.9
SMA;20210103;15.1;0.5;-2.3;-0.6;0.0;94.4;76.7;85.7;0;3.6
SMA;20210104;29.2;0.0;-2.7;-1.1;0.0;95.7;74.7;83.7;0;6.5
SMA;20210105;22.0;-1.0;-2.1;-1.5;0.0;90.2;72.9;80.9;0;6.1
SMA;20210106;16.6;-0.6;-2.4;-1.3;3.9;95.9;76.7;89.9;0;5.8
SMA;20210107;11.9;0.9;-0.9;-0.3;0.0;95.2;73.4;87.6;12;2.9
SMA;20210108;18.0;0.5;-4.5;-1.6;0.0;94.6;66.1;85.1;0;5.0
SMA;20210109;42.1;-0.4;-6.2;-3.0;0.0;93.4;72.0;83.0;277;10.4
SMA;20210110;44.6;-1.0;-3.4;-2.6;0.0;81.0;61.9;72.7;236;9.7
SMA;20210111;21.6;-2.0;-4.7;-3.6;0.0;80.1;64.0;73.3;270;4.7
SMA;20210112;60.8;1.7;-3.3;-0.4;8.3;98.2;67.7;83.8;0;16.2
SMA;20210113;73.1;4.1;0.0;1.9;8.2;97.9;72.5;88.1;1;14.8
SMA;20210114;69.1;4.2;-1.4;0.5;46.9;99.8;88.6;94.8;0;11.5
SMA;20210115;17.6;-1.0;-7.1;-3.2;10.8;95.8;84.9;91.7;0;5.4
SMA;20210116;17.6;-2.8;-8.2;-5.0;0.8;97.3;86.4;91.0;0;4.3
SMA;20210117;37.1;1.1;-2.9;0.2;2.0;97.7;87.2;93.9;0;11.2
SMA;20210118;21.6;1.9;-1.3;0.5;0.0;96.4;71.9;86.4;0;5.8
SMA;20210119;28.1;4.7;-3.2;0.4;0.0;93.6;47.2;76.3;181;7.2
SMA;20210120;28.4;6.7;0.0;2.6;0.0;88.2;53.5;72.2;156;4.0
SMA;20210121;39.2;9.7;1.4;5.7;0.0;80.7;46.9;62.5;94;5.0
SMA;20210122;77.8;8.9;0.9;5.7;4.1;97.8;53.1;75.1;159;9.7
SMA;20210123;52.2;3.4;0.2;1.6;2.5;97.2;64.6;85.6;57;10.1
SMA;20210124;53.6;2.5;-1.1;0.6;0.2;91.5;45.3;66.0;428;11.5
SMA;20210125;41.8;2.0;-1.3;-0.2;5.8;97.4;71.2;86.4;89;11.9
SMA;20210126;41.8;1.9;-2.0;-0.2;0.0;89.3;50.3;65.9;167;11.9
SMA;20210127;29.2;0.6;-2.4;-0.9;4.3;100.0;65.3;87.4;0;6.8
SMA;20210128;103.0;9.3;0.5;5.3;20.5;100.0;81.7;91.8;0;19.4
SMA;20210129;67.3;9.0;3.8;7.0;21.5;94.8;67.8;84.3;28;24.8
SMA;20210130;55.1;6.2;4.3;5.2;8.4;96.9;71.5;87.4;0;11.5
SMA;20210131;19.1;6.3;3.6;4.8;2.2;100.0;85.8;97.3;3;3.2
SMA;20210201;40.0;7.0;3.7;5.3;14.0;98.4;84.7;93.7;0;9.4
SMA;20210202;67.7;10.4;5.7;8.0;2.8;95.5;76.0;85.7;0;16.9
SMA;20210203;58.3;10.3;5.7;8.0;13.1;98.4;63.4;86.6;0;15.5
SMA;20210204;53.6;9.1;3.5;6.3;0.2;93.4;69.5;84.5;56;4.0
SMA;20210205;19.8;11.5;3.0;7.0;0.0;97.3;61.4;81.9;322;4.0
SMA;20210206;24.1;6.9;4.2;5.7;0.0;94.6;84.3;90.0;0;4.3
SMA;20210207;35.3;7.0;1.9;3.9;1.3;99.5;74.6;89.4;0;7.9
SMA;20210208;27.7;5.8;-0.8;1.6;0.2;90.5;59.1;80.9;93;5.4
SMA;20210209;16.9;0.2;-0.9;-0.5;3.9;97.7;76.5;87.0;0;4.7
SMA;20210210;25.9;1.3;-6.8;-1.6;7.2;97.8;84.8;92.1;0;5.4
SMA;20210211;36.0;-6.5;-8.9;-7.6;0.5;89.4;70.5;80.5;17;10.1
SMA;20210212;34.2;-4.9;-9.2;-7.4;0.0;83.0;63.4;73.8;184;9.7
SMA;20210213;37.4;-3.8;-9.6;-7.5;0.0;76.3;44.8;64.0;302;11.2
SMA;20210214;29.2;-1.7;-11.7;-6.3;0.0;85.3;48.5;69.8;518;5.8
SMA;20210215;29.5;4.6;-6.5;-0.3;0.8;92.9;50.2;70.4;52;7.2
SMA;20210216;34.6;9.7;1.8;5.8;0.2;94.6;60.3;73.3;174;6.1
SMA;20210217;42.1;11.1;2.1;6.7;0.9;92.5;51.2;77.0;338;7.2
SMA;20210218;50.0;10.0;0.2;5.3;0.0;95.6;50.3;73.3;312;4.7
SMA;20210219;16.9;13.5;5.2;8.2;0.0;87.7;45.4;69.4;278;2.5
SMA;20210220;16.2;14.8;2.5;7.7;0.0;85.3;39.7;69.4;578;2.9
SMA;20210221;19.4;15.1;2.1;7.7;0.0;89.8;41.8;67.5;595;2.9
SMA;20210222;17.3;15.7;3.3;8.7;0.0;84.4;39.7;62.6;447;3.2
SMA;20210223;12.6;15.8;4.2;9.5;0.0;76.8;35.4;58.4;496;2.9
SMA;20210224;12.2;16.7;5.4;9.9;0.0;76.2;37.6;62.8;514;2.2
SMA;20210225;13.3;17.6;5.2;10.4;0.0;80.3;33.5;59.5;594;2.9
SMA;20210226;40.3;15.0;5.0;9.7;0.0;83.8;35.7;58.4;334;5.4
SMA;20210227;54.0;8.1;1.8;4.8;0.0;86.9;55.7;71.2;199;16.9
SMA;20210228;32.8;7.7;0.2;2.9;0.0;85.8;55.8;74.6;353;8.6
SMA;20210301;20.2;10.9;-1.0;4.2;0.0;91.9;48.6;73.1;603;3.2
SMA;20210302;12.2;14.2;0.2;6.7;0.0;89.6;28.3;62.1;607;2.5
SMA;20210303;7.2;10.1;3.9;6.5;0.0;65.5;41.0;55.5;0;1.4
SMA;20210304;34.9;12.6;4.5;7.8;2.6;94.0;35.9;64.8;137;5.8
SMA;20210305;46.4;6.3;1.0;4.1;0.4;97.5;75.4;85.6;0;8.6
SMA;20210306;41.4;5.6;-0.8;1.8;0.0;83.6;56.4;73.0;536;10.8
SMA;20210307;15.8;8.1;-0.8;3.5;0.5;90.3;68.2;80.0;116;3.2
SMA;20210308;32.0;9.0;1.2;4.7;0.0;92.3;43.5;65.1;472;7.9
SMA;20210309;23.0;7.6;-1.8;3.3;0.0;80.7;39.9;57.9;365;5.0
SMA;20210310;28.4;10.0;1.0;5.4;0.4;92.1;37.1;64.1;556;4.3
SMA;20210311;78.1;14.7;5.6;10.1;5.1;90.3;41.1;59.2;116;24.8
SMA;20210312;73.1;11.4;4.6;7.6;0.1;84.1;36.0;52.6;486;25.2
SMA;20210313;107.3;12.5;3.5;7.4;3.6;90.8;31.6;58.9;273;31.0
SMA;20210314;63.0;4.4;0.3;2.1;6.9;96.7;63.2;86.5;56;16.9
SMA;20210315;46.4;4.1;1.0;2.3;6.9;96.6;86.6;91.8;0;11.9
SMA;20210316;42.1;5.2;1.1;2.5;0.5;93.6;57.4;80.6;36;10.1
SMA;20210317;25.9;4.1;0.0;1.2;10.8;98.7;81.6;92.6;59;4.3
SMA;20210318;20.9;3.1;-1.1;0.6;0.0;89.9;51.3;74.0;76;4.7
SMA;20210319;36.0;6.1;-3.0;0.8;1.1;94.7;37.8;73.6;444;6.5
SMA;20210320;28.1;3.5;-3.5;-0.2;0.0;91.2;36.9;62.5;245;5.8
SMA;20210321;18.4;3.5;-0.9;1.3;0.0;69.8;43.6;56.3;0;4.0
SMA;20210322;23.0;4.8;0.5;2.7;0.1;86.6;53.2;68.4;5;5.4
SMA;20210323;28.8;9.8;-1.0;4.4;0.0;87.6;38.9;61.4;509;5.8
SMA;20210324;15.1;15.0;-0.2;6.9;0.0;89.1;28.1;59.3;694;2.9
SMA;20210325;24.8;16.1;2.5;9.4;0.0;77.2;33.1;53.4;644;4.0
SMA;20210326;29.2;16.3;3.8;10.5;0.0;85.1;34.2;56.8;522;4.7
SMA;20210327;62.6;11.1;4.7;7.6;13.3;93.9;38.2;63.1;221;12.2
SMA;20210328;20.5;15.2;1.6;8.2;0.0;85.5;32.7;58.5;695;3.6
SMA;20210329;13.7;19.5;4.4;11.6;0.0;72.4;17.3;45.1;702;2.9
SMA;20210330;22.0;20.8;6.2;13.1;0.0;69.8;19.1;48.0;706;3.2
SMA;20210331;18.4;22.8;7.5;14.7;0.0;77.8;24.2;49.6;703;2.9
SMA;20210401;19.8;22.8;9.1;15.7;0.0;62.4;25.4;45.1;695;4.0
SMA;20210402;34.9;20.1;6.3;13.2;0.0;76.1;38.0;56.2;547;7.9
SMA;20210403;38.9;9.1;1.9;5.4;0.0;77.6;38.0;57.9;328;11.9
SMA;20210404;32.0;12.7;0.9;6.8;0.0;76.4;23.7;47.8;724;6.5
SMA;20210405;63.7;15.2;-1.8;7.0;1.2;92.6;28.3;56.8;250;14.8
SMA;20210406;33.5;3.3;-2.7;-0.1;0.4;89.8;47.1;71.4;239;8.6
SMA;20210407;47.2;3.2;-2.6;0.6;1.8;95.2;42.2;63.6;129;15.5
SMA;20210408;28.4;9.9;0.2;4.7;0.0;71.4;28.9;47.0;723;7.9
SMA;20210409;46.8;16.6;2.1;9.6;0.0;72.3;20.6;42.7;611;7.9
SMA;20210410;45.7;16.9;8.1;11.7;0.0;69.6;34.8;50.5;259;6.8
SMA;20210411;46.1;19.7;7.2;11.7;2.8;94.5;28.6;61.9;392;7.9
SMA;20210412;42.1;6.9;0.0;2.1;11.1;98.6;67.1;89.5;48;5.8
SMA;20210413;32.8;6.5;-1.1;2.3;0.0;95.9;45.3;75.6;355;5.8
SMA;20210414;46.8;8.7;-1.4;3.1;0.0;93.0;30.1;62.9;408;10.4
SMA;20210415;43.2;7.7;-1.0;3.1;0.0;86.4;34.5;61.0;355;9.4
SMA;20210416;42.1;9.2;-0.8;4.0;0.0;76.2;34.7;55.9;630;13.3
SMA;20210417;38.9;9.3;-0.2;4.7;0.0;84.3;44.0;63.5;301;10.1
SMA;20210418;27.0;10.2;3.3;5.6;0.0;84.6;49.0;70.5;124;6.5
SMA;20210419;24.5;12.0;1.5;6.9;0.0;91.0;40.7;64.5;299;4.7
SMA;20210420;24.8;15.6;3.4;9.2;0.0;84.7;31.2;56.3;572;5.0
SMA;20210421;34.6;18.1;4.0;10.9;0.0;74.0;25.3;52.6;657;5.4
SMA;20210422;35.3;16.5;7.3;11.3;0.0;81.1;37.3;59.8;472;6.1
SMA;20210423;33.8;18.2;3.4;11.1;0.0;59.7;15.3;36.8;787;9.7
SMA;20210424;28.1;20.8;4.8;13.2;0.0;63.2;21.3;39.6;775;6.1
SMA;20210425;40.3;18.8;6.9;12.9;0.0;60.5;21.6;39.8;763;9.0
SMA;20210426;38.5;17.3;5.6;11.0;0.0;55.0;28.1;41.2;623;13.3
SMA;20210427;31.3;18.5;4.3;11.7;0.0;60.9;29.8;44.4;790;7.2
SMA;20210428;60.5;19.8;8.9;13.0;1.3;91.7;30.6;60.3;278;8.3
SMA;20210429;45.7;13.9;8.2;10.5;8.1;96.1;65.0;84.6;2;7.9
SMA;20210430;44.3;15.1;5.3;8.6;8.5;95.9;56.9;82.4;235;8.3
SMA;20210501;22.7;8.2;4.4;6.4;20.6;96.4;90.5;94.1;0;5.4
SMA;20210502;49.0;9.7;4.3;5.6;9.1;96.9;66.2;89.2;74;6.1
SMA;20210503;30.6;14.2;2.9;8.5;0.0;96.2;35.9;64.7;696;5.0
SMA;20210504;88.2;17.2;5.2;12.2;0.0;86.0;32.2;54.1;345;21.2
SMA;20210505;65.5;12.7;5.7;8.7;3.5;93.5;36.4;62.9;123;17.6
SMA;20210506;67.7;10.3;7.1;8.4;10.4;95.9;48.8;73.5;21;14.0
SMA;20210507;61.6;12.4;5.4;8.3;1.6;94.6;39.1;73.0;223;11.9
SMA;20210508;23.4;19.0;3.5;12.0;0.0;93.4;33.8;60.4;714;4.7
SMA;20210509;33.8;26.3;9.4;18.7;0.0;71.8;23.3;43.1;798;7.2
SMA;20210510;48.6;21.2;10.5;17.0;0.0;87.7;30.0;55.8;221;10.8
SMA;20210511;41.8;15.7;8.7;11.0;15.9;96.0;67.7;88.7;40;8.6
SMA;20210512;36.0;12.8;6.6;9.6;0.3;94.1;58.5;78.7;50;7.6
SMA;20210513;47.9;13.0;5.9;9.0;1.6;95.3;48.4;77.0;102;7.6
SMA;20210514;51.8;17.7;4.8;10.6;0.0;92.7;29.3;66.0;573;7.6
SMA;20210515;47.5;14.6;6.1;9.9;-;-;43.8;74.5;192;9.0
SMA;20210516;43.9;13.4;8.3;10.2;-;-;55.7;80.4;169;7.2
SMA;20210517;75.2;13.9;6.9;9.9;8.2;93.9;53.5;75.0;332;22.0
SMA;20210518;46.8;14.9;7.1;10.3;1.9;91.6;46.2;70.5;252;11.5
SMA;20210519;50.4;13.5;5.7;8.0;4.2;95.0;61.6;84.2;169;9.7
SMA;20210520;32.4;15.3;6.6;10.2;1.3;94.7;46.0;73.4;302;7.2
SMA;20210521;42.8;11.8;6.5;9.6;24.4;97.3;65.7;85.3;6;9.0
SMA;20210522;54.4;17.5;6.4;11.6;3.0;93.5;31.7;63.1;494;14.0
SMA;20210523;42.1;16.6;6.5;10.8;6.7;92.5;36.4;69.2;460;9.0
SMA;20210524;55.8;14.3;7.7;10.6;2.5;95.5;56.8;78.3;2;6.8
SMA;20210525;65.5;15.6;6.2;11.1;0.4;81.0;32.5;54.0;574;21.2
SMA;20210526;60.8;15.5;9.8;12.1;0.8;95.3;44.1;65.8;95;11.5
SMA;20210527;19.8;14.6;7.6;9.6;7.0;95.3;55.2;84.2;296;5.0
SMA;20210528;31.7;20.2;6.3;13.6;0.0;94.6;31.8;62.3;841;7.2
SMA;20210529;36.0;19.4;10.4;14.2;0.0;77.5;33.5;57.2;520;10.1
SMA;20210530;45.4;19.3;8.7;14.2;0.0;74.2;32.1;49.5;849;12.6
SMA;20210531;28.4;21.2;6.9;14.9;0.0;74.8;28.2;45.4;845;9.0
SMA;20210601;23.0;24.0;8.6;17.0;0.0;74.0;29.5;48.2;850;8.3
SMA;20210602;31.7;25.5;11.1;17.7;0.5;82.7;33.6;59.8;469;4.7
SMA;20210603;19.8;25.8;14.6;19.6;0.2;91.7;41.6;65.4;504;4.0
SMA;20210604;43.6;24.4;14.8;19.0;2.4;95.7;50.0;73.3;298;4.7
SMA;20210605;36.7;16.7;13.0;14.7;4.8;97.1;76.5;90.9;6;6.1
SMA;20210606;19.4;17.1;13.1;15.0;1.1;96.9;73.2;88.2;1;4.3
SMA;20210607;22.0;19.8;14.3;15.6;16.0;98.0;70.6;92.2;37;4.7
SMA;20210608;20.5;21.3;13.4;16.5;4.1;97.8;64.8;86.7;121;4.3
SMA;20210609;28.8;23.0;13.6;17.0;0.1;97.7;54.5;81.2;256;4.0
SMA;20210610;27.7;25.1;13.2;18.6;0.0;94.8;40.2;69.8;794;5.8
SMA;20210611;22.7;25.3;13.4;19.8;0.0;92.4;28.8;63.9;805;5.0
SMA;20210612;36.4;26.9;14.9;21.0;0.0;85.0;37.7;59.7;735;6.8
SMA;20210613;29.9;24.8;15.9;20.1;0.0;77.5;33.6;57.3;816;9.0
SMA;20210614;30.6;27.2;12.6;20.1;0.0;72.9;29.2;51.4;863;8.3
SMA;20210615;22.0;29.0;14.6;22.0;0.0;81.2;25.7;50.5;833;4.3
SMA;20210616;19.4;30.2;16.4;23.3;0.0;74.8;25.2;48.9;774;3.6
SMA;20210617;23.4;30.8;17.7;24.6;0.0;75.4;35.0;52.4;825;5.4
SMA;20210618;65.5;31.1;17.9;24.3;8.0;96.2;34.8;60.0;650;6.5
SMA;20210619;25.6;29.7;17.8;24.0;0.1;96.7;46.8;72.6;678;5.4
SMA;20210620;74.9;27.6;14.6;20.6;8.1;95.2;48.9;74.7;236;8.6
SMA;20210621;59.4;26.5;15.3;19.3;3.4;95.3;41.0;73.9;520;6.1
SMA;20210622;28.1;23.5;14.8;17.4;4.0;96.4;56.6;83.5;182;5.4
SMA;20210623;43.2;23.5;14.3;18.3;25.8;96.9;54.3;80.5;266;6.5
SMA;20210624;33.1;22.3;13.1;15.5;10.0;97.0;52.5;85.4;144;7.2
SMA;20210625;25.9;20.5;13.4;16.0;0.0;96.0;56.2;77.4;149;5.8
SMA;20210626;20.2;23.9;12.6;18.4;0.0;94.9;43.9;72.2;710;5.0
SMA;20210627;30.6;27.0;15.2;20.8;3.4;96.3;40.7;70.1;628;6.5
SMA;20210628;68.0;27.1;14.8;19.6;19.7;97.6;52.0;81.0;527;5.8
