 

stn;time;fu3010d1;tre200dn;tre200d0;rka150d0;ure200dn;ure200d0;sre000d0;fu3010d0;tre200dx;ure200dx
SAM;20230610;32.4;19.4;7.2;12.7;1.3;93.8;75.3;300;5.8;38.1
SAM;20230611;43.9;20.5;2.6;11.7;0.0;96.5;70.1;386;7.9;35.0
SAM;20230612;38.9;19.3;3.4;12.4;0.0;96.0;71.8;473;9.7;29.0
SAM;20230613;49.3;16.3;7.8;11.8;0.1;92.8;79.1;273;13.0;60.0
SAM;20230614;40.3;18.9;2.6;12.0;0.0;94.4;60.2;641;8.6;26.6
SAM;20230615;40.0;17.0;0.7;9.3;0.0;92.0;60.6;316;7.6;31.2
SAM;20230616;47.5;15.4;3.4;9.0;0.1;93.2;67.6;221;10.4;37.8
SAM;20230617;38.2;18.6;2.5;10.6;0.3;96.6;59.8;646;7.6;25.9
SAM;20230618;51.8;20.2;1.3;12.0;0.0;94.2;67.2;617;14.8;40.2
SAM;20230619;48.6;21.9;5.1;14.2;0.0;96.3;71.0;637;12.6;40.7
SAM;20230620;60.1;21.2;8.5;15.0;2.0;94.6;75.0;323;12.6;53.5
SAM;20230621;49.0;24.6;5.5;16.1;0.0;95.7;61.6;500;11.9;26.1
SAM;20230622;51.8;25.5;8.3;16.4;1.5;94.7;65.4;331;12.2;27.6
SAM;20230623;59.0;16.3;6.7;12.0;4.5;94.3;68.4;77;10.1;45.4
SAM;20230624;33.5;20.4;4.7;13.3;0.0;91.0;59.9;577;13.0;38.6
SAM;20230625;39.6;24.2;2.3;13.7;0.0;94.0;59.5;702;7.6;22.0
SAM;20230626;45.0;24.2;5.8;15.5;0.0;91.5;58.0;658;8.6;29.6
SAM;20230627;49.3;21.8;7.7;15.0;0.0;90.8;56.0;318;12.2;24.6
SAM;20230628;48.6;18.5;5.9;12.8;0.0;88.7;59.8;164;13.3;39.5
SAM;20230629;58.7;18.1;3.3;12.5;0.0;94.8;75.7;538;17.3;56.3
SAM;20230630;40.7;18.8;10.2;12.8;9.7;94.6;82.6;110;8.6;56.3
SAM;20230701;46.8;19.4;9.9;13.9;0.0;87.6;63.3;225;12.6;36.5
SAM;20230702;30.2;19.5;8.9;14.4;0.0;93.4;66.5;176;8.3;40.3
SAM;20230703;59.8;22.0;4.9;12.5;7.3;97.1;74.6;423;11.9;34.3
SAM;20230704;46.1;19.9;6.5;13.3;0.1;100.0;72.7;503;14.4;44.3
SAM;20230705;55.8;19.6;5.3;12.2;3.7;98.7;73.3;490;13.3;42.2
SAM;20230706;28.8;17.6;4.3;9.6;7.0;99.1;81.4;160;5.4;40.1
SAM;20230707;47.2;20.7;2.8;12.3;0.1;100.0;68.2;613;10.4;27.5
SAM;20230708;45.0;20.0;6.4;13.1;0.0;96.1;74.6;121;10.4;50.9
SAM;20230709;45.4;25.4;4.4;15.7;0.0;96.1;64.4;667;9.7;21.9
SAM;20230710;42.5;26.5;6.6;16.9;0.0;94.6;64.6;447;10.1;29.5
SAM;20230711;68.4;26.0;7.6;17.5;5.7;94.2;64.5;659;16.2;28.0
SAM;20230712;54.4;21.5;10.4;14.6;38.4;94.9;81.5;318;13.7;54.1
SAM;20230713;41.8;17.6;4.5;11.9;4.9;95.0;82.1;197;8.6;53.6
SAM;20230714;48.2;19.5;4.7;12.3;0.0;97.4;79.4;283;11.2;48.3
SAM;20230715;46.4;22.4;5.0;15.2;0.0;98.0;73.1;608;14.4;47.2
SAM;20230716;44.3;22.8;10.8;17.4;0.0;93.6;70.1;433;13.7;44.6
SAM;20230717;47.2;24.1;7.5;17.3;0.0;94.8;64.9;595;14.0;34.5
SAM;20230718;81.0;25.9;5.7;15.2;2.0;96.2;73.6;402;12.2;28.0
SAM;20230719;62.3;22.9;9.9;16.0;8.0;96.4;75.6;251;10.8;41.4
SAM;20230720;44.6;22.2;7.8;14.6;0.0;98.2;65.9;523;10.1;28.4
SAM;20230721;59.8;14.5;6.6;10.5;8.7;95.1;87.1;64;5.8;59.9
SAM;20230722;47.2;19.5;6.4;12.3;0.1;95.7;76.3;284;9.4;40.9
SAM;20230723;46.4;20.3;4.2;12.9;0.0;100.0;74.6;348;13.7;44.9
SAM;20230724;30.6;16.1;7.9;11.9;19.2;94.6;89.1;21;6.5;74.4
SAM;20230725;57.6;17.3;6.1;11.1;6.8;94.6;79.2;316;13.3;53.5
SAM;20230726;45.0;13.2;0.3;7.6;0.0;92.3;69.5;268;13.0;43.4
SAM;20230727;51.5;16.4;-1.9;8.6;0.0;93.2;70.9;299;13.7;40.9
SAM;20230728;53.3;18.6;4.0;12.1;1.2;97.2;77.0;437;14.0;45.9
SAM;20230729;49.3;20.1;8.8;13.1;5.0;95.6;81.1;225;11.2;44.8
SAM;20230730;39.6;19.7;4.6;12.5;0.1;100.0;71.4;361;8.6;36.8
SAM;20230731;49.7;20.0;3.1;12.7;0.0;95.3;73.0;401;13.7;39.3
SAM;20230801;47.5;16.2;6.2;13.5;4.7;92.8;76.5;41;13.3;53.7
SAM;20230802;55.8;19.5;4.0;12.9;4.4;96.5;76.6;330;15.1;51.1
SAM;20230803;47.5;19.9;9.2;14.3;8.1;94.8;73.0;384;18.0;45.4
SAM;20230804;43.9;14.0;6.9;10.1;12.0;92.2;78.7;49;18.4;58.3
SAM;20230805;36.7;14.3;5.3;9.9;0.0;92.5;73.1;68;12.2;54.2
SAM;20230806;65.5;12.3;2.7;7.7;0.6;94.5;69.8;275;14.4;40.9
SAM;20230807;53.6;10.4;0.5;5.9;0.1;94.6;69.5;293;9.0;40.5
SAM;20230808;47.9;15.2;0.4;8.2;0.0;92.1;65.7;149;11.5;34.2
SAM;20230809;49.7;16.3;5.1;11.2;0.0;91.8;67.2;31;11.2;46.8
SAM;20230810;51.1;21.4;4.9;13.4;0.0;91.0;64.6;500;9.0;39.3
SAM;20230811;42.8;23.7;3.6;14.0;0.0;95.8;70.1;580;8.6;27.1
SAM;20230812;46.1;22.6;5.7;14.0;3.3;97.5;77.8;289;7.9;42.6
SAM;20230813;40.0;23.6;6.7;16.0;0.1;98.8;70.5;593;11.9;33.3
SAM;20230814;43.6;22.8;9.8;16.6;0.0;93.8;73.4;436;11.9;49.0
SAM;20230815;60.8;23.9;8.5;15.1;8.0;95.4;78.3;206;8.6;39.0
SAM;20230816;43.2;23.8;9.2;14.5;1.5;96.2;77.6;372;6.8;29.5
SAM;20230817;53.6;22.0;7.5;13.2;3.1;99.0;81.0;153;6.1;34.1
SAM;20230818;27.0;23.6;7.1;14.4;0.0;94.1;71.6;470;4.3;30.7
SAM;20230819;34.2;25.4;4.7;14.8;0.0;96.1;67.8;571;5.4;33.3
SAM;20230820;33.8;26.7;6.5;16.2;0.0;93.4;65.8;581;5.4;29.7
SAM;20230821;33.8;26.7;7.3;16.7;0.0;93.0;69.8;596;6.1;29.3
SAM;20230822;29.9;27.1;7.0;17.0;0.0;95.1;69.5;536;4.7;32.3
SAM;20230823;38.9;26.6;7.7;16.7;0.0;92.8;63.0;538;6.8;27.3
SAM;20230824;50.8;27.7;6.5;17.1;0.0;91.6;61.1;451;11.9;26.6
SAM;20230825;44.6;25.4;8.3;16.8;0.0;93.0;70.5;429;10.4;43.0
SAM;20230826;77.0;21.7;10.4;14.6;10.8;96.5;82.3;190;8.3;47.6
SAM;20230827;31.0;13.1;8.1;10.8;50.0;94.7;90.7;2;9.7;84.6
SAM;20230828;52.6;10.6;5.0;7.5;40.0;94.1;87.3;6;13.3;67.8
SAM;20230829;34.2;10.2;4.4;6.7;0.3;94.0;73.0;7;12.6;54.4
SAM;20230830;37.8;13.3;1.2;8.0;0.0;94.1;71.4;179;11.5;50.3
SAM;20230831;50.4;15.1;-0.8;7.8;0.0;96.2;70.1;317;11.2;32.8
SAM;20230901;51.8;17.7;1.5;10.3;0.0;95.5;77.9;553;13.7;51.5
SAM;20230902;43.2;19.6;2.7;11.4;0.0;100.0;78.1;494;9.7;45.0
SAM;20230903;30.6;21.0;3.3;11.8;0.0;99.4;70.2;448;5.8;33.5
SAM;20230904;41.8;25.6;3.3;12.7;0.0;94.6;69.6;570;7.2;22.1
SAM;20230905;43.2;24.0;2.5;12.3;0.0;97.8;77.0;568;9.0;25.4
SAM;20230906;49.0;20.1;4.8;12.6;0.1;98.6;78.4;566;10.4;49.7
SAM;20230907;46.4;21.4;4.0;13.2;0.0;98.8;77.9;564;11.5;48.1
SAM;20230908;46.4;20.6;7.8;14.1;0.0;96.4;78.8;552;9.7;54.3
SAM;20230909;43.9;23.5;6.2;14.2;0.1;100.0;78.8;561;8.6;32.8
SAM;20230910;44.3;23.6;7.1;14.3;0.1;98.1;76.7;486;9.4;32.7
SAM;20230911;50.0;23.6;5.1;13.1;0.0;97.2;69.5;557;9.0;22.7
SAM;20230912;55.1;22.3;2.9;12.6;0.0;95.7;72.8;372;8.3;29.4
SAM;20230913;26.3;13.7;9.6;11.2;17.5;94.5;88.3;4;3.6;68.8
SAM;20230914;33.8;18.8;9.0;12.2;0.1;95.2;81.4;393;5.8;45.7
SAM;20230915;37.4;14.9;7.6;11.2;0.2;95.6;85.4;43;9.0;71.0
SAM;20230916;30.2;14.5;5.2;10.7;0.0;96.8;82.8;2;7.9;64.8
SAM;20230917;49.3;17.6;8.6;12.7;0.0;92.3;77.3;372;11.2;53.0
SAM;20230918;24.5;14.3;8.2;11.0;22.9;95.0;91.2;2;5.0;79.1
SAM;20230919;25.2;17.9;4.6;10.5;0.0;97.2;78.3;471;5.0;39.4
SAM;20230920;34.9;15.6;3.2;10.4;0.0;99.5;79.5;229;8.6;53.5
SAM;20230921;39.6;14.0;7.5;10.8;0.4;100.0;81.0;86;9.7;60.1
SAM;20230922;32.4;11.4;3.0;7.5;35.9;94.2;90.9;1;9.0;84.9
SAM;20230923;34.9;9.2;1.1;5.0;7.0;94.4;75.2;121;11.2;51.6
SAM;20230924;41.8;12.3;-2.1;4.9;0.0;96.6;75.7;529;10.4;45.7
SAM;20230925;32.8;19.0;-2.5;6.0;0.0;100.0;73.1;526;4.7;22.8
SAM;20230926;40.7;18.5;-0.8;7.9;0.0;100.0;74.6;525;8.6;36.8
SAM;20230927;42.5;19.4;0.1;8.9;0.0;97.8;79.7;523;8.3;35.9
SAM;20230928;36.4;20.4;3.5;9.9;0.0;97.8;77.0;404;6.1;21.1
SAM;20230929;36.0;21.0;0.9;9.6;0.0;98.1;70.8;497;5.8;26.2
SAM;20230930;29.9;19.7;1.8;9.5;0.0;96.4;76.7;476;5.0;31.3
SAM;20231001;22.3;20.9;0.1;7.9;0.0;100.0;70.9;508;2.9;17.5
SAM;20231002;47.5;21.1;-0.9;9.3;0.0;94.4;70.0;509;8.6;29.1
SAM;20231003;41.4;20.0;0.9;10.2;0.0;100.0;72.2;483;9.7;34.6
SAM;20231004;41.8;16.9;5.3;10.2;0.0;94.2;77.5;438;8.6;47.4
SAM;20231005;27.7;17.6;-0.1;8.6;0.0;99.4;72.4;365;4.7;23.5
SAM;20231006;33.8;18.6;-2.6;6.4;0.0;95.5;65.0;476;5.0;22.1
SAM;20231007;43.6;18.8;-2.5;7.6;0.0;94.3;62.7;371;7.2;14.0
SAM;20231008;37.4;19.6;-0.1;8.5;0.0;96.6;71.3;365;5.8;33.1
SAM;20231009;42.8;19.8;-1.0;9.6;0.0;96.8;62.6;438;7.6;23.6
SAM;20231010;38.5;18.8;0.3;7.8;0.0;93.4;66.9;408;5.0;25.7
SAM;20231011;45.4;19.2;-2.0;7.1;0.0;94.5;68.6;488;9.0;26.9
SAM;20231012;20.9;18.9;-3.0;6.4;0.0;100.0;71.0;401;4.0;21.9
SAM;20231013;49.7;16.6;-2.4;7.3;0.0;94.7;76.1;482;10.8;36.5
SAM;20231014;45.7;15.2;1.4;7.8;0.7;97.9;82.7;106;10.4;52.0
SAM;20231015;52.6;9.0;-5.5;2.4;0.0;98.8;69.6;431;10.1;31.9
SAM;20231016;45.0;8.5;-6.9;0.2;0.0;96.6;76.4;351;9.4;45.6
SAM;20231017;36.7;10.4;-6.7;1.1;0.0;97.9;75.9;471;6.8;33.0
SAM;20231018;49.7;12.0;-4.4;4.6;0.0;97.9;79.9;177;10.8;45.5
SAM;20231019;34.9;10.4;6.6;8.2;8.5;97.2;89.1;2;7.9;80.0
SAM;20231020;42.5;9.7;5.5;7.8;37.3;97.0;91.7;0;8.6;78.1
SAM;20231021;31.0;9.7;0.2;5.6;19.0;97.8;89.4;15;6.1;72.0
SAM;20231022;22.7;9.6;0.1;3.0;0.8;100.0;87.8;296;4.0;51.8
SAM;20231023;41.8;8.3;2.3;5.4;1.5;96.3;84.9;15;8.3;67.1
SAM;20231024;31.3;7.9;2.3;6.0;19.9;97.8;92.0;0;4.0;72.7
SAM;20231025;47.5;10.3;1.4;5.2;0.0;99.3;83.1;249;11.2;58.4
SAM;20231026;43.2;9.9;1.6;5.9;2.2;96.7;82.0;76;10.8;62.2
SAM;20231027;41.8;9.5;-2.7;4.1;10.0;96.8;79.8;373;7.6;37.5
SAM;20231028;40.7;9.5;-3.3;2.4;0.0;100.0;77.6;402;9.4;37.1
SAM;20231029;42.8;8.9;-2.0;5.0;0.0;93.7;79.6;37;13.0;65.2
SAM;20231030;36.7;8.2;0.6;5.6;38.2;97.1;89.6;1;7.9;77.4
SAM;20231031;37.1;3.0;-2.5;0.8;19.5;100.0;93.9;31;4.3;80.4
SAM;20231101;28.1;6.1;-6.5;-0.1;0.7;100.0;86.8;130;5.0;50.3
SAM;20231102;27.0;4.8;0.4;1.9;19.3;97.5;90.6;0;6.5;75.8
SAM;20231103;43.2;1.1;-10.5;-2.3;5.8;99.4;88.8;0;6.1;66.5
SAM;20231104;35.6;1.6;-13.7;-4.1;4.5;99.6;88.0;131;5.4;60.6
SAM;20231105;36.7;5.3;-1.7;1.2;1.1;97.6;84.4;283;7.9;58.6
SAM;20231106;30.2;5.9;-5.9;-0.3;2.9;100.0;84.2;383;4.3;41.8
SAM;20231107;28.1;3.0;-4.1;-0.4;7.1;98.2;88.1;124;5.0;62.4
SAM;20231108;23.0;0.1;-11.2;-6.1;0.0;100.0;84.9;421;3.2;54.8
SAM;20231109;31.7;3.2;-11.6;-3.3;0.7;98.8;83.6;102;5.8;54.3
SAM;20231110;25.9;3.0;-8.5;-1.5;0.1;96.5;81.3;130;5.8;53.9
SAM;20231111;48.6;1.5;-9.1;-3.1;0.0;89.8;65.4;272;9.0;39.3
SAM;20231112;26.6;0.8;-9.9;-3.5;0.3;91.6;82.3;0;4.3;64.5
SAM;20231113;33.5;8.2;-4.2;1.9;0.0;92.1;80.4;102;5.0;55.6
SAM;20231114;58.3;7.4;1.7;4.1;2.8;96.1;82.4;46;8.6;47.0
SAM;20231115;61.9;6.1;-5.4;1.4;0.0;90.5;67.0;169;13.7;44.2
SAM;20231116;55.1;4.4;-7.6;-0.9;0.0;93.0;67.3;105;15.1;41.7
SAM;20231117;73.4;3.7;-5.0;-0.8;1.4;99.0;82.3;64;10.8;45.5
SAM;20231118;19.1;-0.3;-13.0;-4.8;0.1;100.0;84.1;140;2.9;51.0
SAM;20231119;33.1;6.0;-3.6;1.6;1.1;98.5;90.0;5;5.0;73.2
SAM;20231120;23.0;5.4;-5.8;-1.5;0.0;95.9;80.5;241;3.2;53.0
SAM;20231121;28.8;3.8;-7.9;-1.3;0.0;92.6;72.9;187;7.9;43.1
SAM;20231122;32.8;2.5;-8.1;-1.4;0.0;88.0;70.5;198;11.9;42.3
SAM;20231123;20.2;7.2;-9.6;-4.0;0.0;89.7;72.2;402;2.9;28.7
SAM;20231124;79.9;6.4;-6.8;0.0;3.3;92.9;60.2;397;19.1;25.9
SAM;20231125;45.4;-5.3;-8.8;-7.5;6.5;90.5;80.5;9;7.6;49.8
SAM;20231126;56.5;-3.1;-17.6;-7.6;0.5;95.6;70.9;321;6.8;44.5
SAM;20231127;37.8;-0.7;-16.6;-6.5;0.0;92.4;71.9;123;9.7;35.8
SAM;20231128;74.2;0.6;-11.2;-3.3;0.0;91.2;62.2;73;14.8;34.6
SAM;20231129;13.3;-5.4;-19.0;-12.0;0.0;93.6;74.7;366;2.9;44.1
SAM;20231130;29.5;2.5;-11.4;-2.7;5.5;96.7;86.9;0;6.5;73.5
SAM;20231201;37.1;4.2;-1.4;1.7;29.1;95.9;89.8;0;13.3;82.8
SAM;20231202;40.0;-1.1;-11.9;-5.0;7.5;97.0;78.5;0;13.3;63.7
SAM;20231203;10.1;-10.8;-22.8;-16.7;0.0;94.7;84.0;395;1.8;-

stn;time;fu3010d1;tre200dx;tre200d0;rka150d0;ure200dx;ure200dn;ure200d0;sre000d0;fu3010d0;tre200dn
